id,archetype_id,archetype_name
2410,1,Latina Commuter Caretaker
2411,9,Hispanic On-Campus Transitioner
2412,4,Asian First-Gen Navigator
2413,10,Continuing-Gen Cruiser
2414,1,Latina Commuter Caretaker
2415,6,White Residential Traditional
2416,10,Continuing-Gen Cruiser
2417,4,Asian First-Gen Navigator
2418,1,Latina Commuter Caretaker
2419,10,Continuing-Gen Cruiser
2420,1,Latina Commuter Caretaker
2421,10,Continuing-Gen Cruiser
2422,4,Asian First-Gen Navigator
2423,1,Latina Commuter Caretaker
2424,2,Latino First-Gen Striver
2425,10,Continuing-Gen Cruiser
2426,4,Asian First-Gen Navigator
2427,10,Continuing-Gen Cruiser
2428,3,Asian High-Pressure Achiever
2429,10,Continuing-Gen Cruiser
2430,5,Black Campus Connector
2431,4,Asian First-Gen Navigator
2432,1,Latina Commuter Caretaker
2433,1,Latina Commuter Caretaker
2434,10,Continuing-Gen Cruiser
2435,6,White Residential Traditional
2436,5,Black Campus Connector
2437,6,White Residential Traditional
2438,7,White Commuter Working
2439,10,Continuing-Gen Cruiser
2440,8,Multiracial Bridge-Builder
2441,3,Asian High-Pressure Achiever
2442,9,Hispanic On-Campus Transitioner
2443,1,Latina Commuter Caretaker
2444,8,Multiracial Bridge-Builder
2445,9,Hispanic On-Campus Transitioner
2446,1,Latina Commuter Caretaker
2447,10,Continuing-Gen Cruiser
2448,6,White Residential Traditional
2449,2,Latino First-Gen Striver
2450,1,Latina Commuter Caretaker
2451,4,Asian First-Gen Navigator
2452,10,Continuing-Gen Cruiser
2453,9,Hispanic On-Campus Transitioner
2454,3,Asian High-Pressure Achiever
2455,2,Latino First-Gen Striver
2456,9,Hispanic On-Campus Transitioner
2457,1,Latina Commuter Caretaker
2458,9,Hispanic On-Campus Transitioner
2459,1,Latina Commuter Caretaker
2460,6,White Residential Traditional
2461,1,Latina Commuter Caretaker
2462,7,White Commuter Working
2463,7,White Commuter Working
2464,8,Multiracial Bridge-Builder
2465,10,Continuing-Gen Cruiser
2466,7,White Commuter Working
2467,7,White Commuter Working
2468,9,Hispanic On-Campus Transitioner
2469,1,Latina Commuter Caretaker
2470,10,Continuing-Gen Cruiser
2471,6,White Residential Traditional
2472,5,Black Campus Connector
2473,2,Latino First-Gen Striver
2474,7,White Commuter Working
2475,7,White Commuter Working
2476,10,Continuing-Gen Cruiser
2477,1,Latina Commuter Caretaker
2478,9,Hispanic On-Campus Transitioner
2479,9,Hispanic On-Campus Transitioner
2480,1,Latina Commuter Caretaker
2481,3,Asian High-Pressure Achiever
2482,1,Latina Commuter Caretaker
2483,6,White Residential Traditional
2484,8,Multiracial Bridge-Builder
2485,7,White Commuter Working
2486,1,Latina Commuter Caretaker
2487,6,White Residential Traditional
2488,10,Continuing-Gen Cruiser
2489,6,White Residential Traditional
2490,7,White Commuter Working
2491,4,Asian First-Gen Navigator
2492,9,Hispanic On-Campus Transitioner
2493,3,Asian High-Pressure Achiever
2494,5,Black Campus Connector
2495,1,Latina Commuter Caretaker
2496,9,Hispanic On-Campus Transitioner
2497,10,Continuing-Gen Cruiser
2498,8,Multiracial Bridge-Builder
2499,3,Asian High-Pressure Achiever
2500,8,Multiracial Bridge-Builder
2501,5,Black Campus Connector
2502,8,Multiracial Bridge-Builder
2503,10,Continuing-Gen Cruiser
2504,1,Latina Commuter Caretaker
2505,3,Asian High-Pressure Achiever
2506,4,Asian First-Gen Navigator
2507,6,White Residential Traditional
2508,10,Continuing-Gen Cruiser
2509,10,Continuing-Gen Cruiser
2510,3,Asian High-Pressure Achiever
2511,1,Latina Commuter Caretaker
2512,9,Hispanic On-Campus Transitioner
2513,10,Continuing-Gen Cruiser
2514,1,Latina Commuter Caretaker
2515,10,Continuing-Gen Cruiser
2516,3,Asian High-Pressure Achiever
2517,2,Latino First-Gen Striver
2518,9,Hispanic On-Campus Transitioner
2519,6,White Residential Traditional
2520,8,Multiracial Bridge-Builder
2521,10,Continuing-Gen Cruiser
2522,1,Latina Commuter Caretaker
2523,2,Latino First-Gen Striver
2524,10,Continuing-Gen Cruiser
2525,5,Black Campus Connector
2526,10,Continuing-Gen Cruiser
2527,8,Multiracial Bridge-Builder
2528,9,Hispanic On-Campus Transitioner
2529,4,Asian First-Gen Navigator
2530,2,Latino First-Gen Striver
2531,3,Asian High-Pressure Achiever
2532,2,Latino First-Gen Striver
2533,9,Hispanic On-Campus Transitioner
2534,5,Black Campus Connector
2535,10,Continuing-Gen Cruiser
2536,2,Latino First-Gen Striver
2537,10,Continuing-Gen Cruiser
2538,4,Asian First-Gen Navigator
2539,2,Latino First-Gen Striver
2540,8,Multiracial Bridge-Builder
2541,2,Latino First-Gen Striver
2542,4,Asian First-Gen Navigator
2543,1,Latina Commuter Caretaker
2544,2,Latino First-Gen Striver
2545,10,Continuing-Gen Cruiser
2546,10,Continuing-Gen Cruiser
2547,1,Latina Commuter Caretaker
2548,1,Latina Commuter Caretaker
2549,10,Continuing-Gen Cruiser
2550,3,Asian High-Pressure Achiever
2551,5,Black Campus Connector
2552,3,Asian High-Pressure Achiever
2553,10,Continuing-Gen Cruiser
2554,1,Latina Commuter Caretaker
2555,10,Continuing-Gen Cruiser
2556,1,Latina Commuter Caretaker
2557,2,Latino First-Gen Striver
2558,8,Multiracial Bridge-Builder
2559,10,Continuing-Gen Cruiser
2560,2,Latino First-Gen Striver
2561,9,Hispanic On-Campus Transitioner
2562,2,Latino First-Gen Striver
2563,10,Continuing-Gen Cruiser
2564,3,Asian High-Pressure Achiever
2565,9,Hispanic On-Campus Transitioner
2566,8,Multiracial Bridge-Builder
2567,1,Latina Commuter Caretaker
2568,9,Hispanic On-Campus Transitioner
2569,1,Latina Commuter Caretaker
2570,7,White Commuter Working
2571,7,White Commuter Working
2572,7,White Commuter Working
2573,4,Asian First-Gen Navigator
2574,4,Asian First-Gen Navigator
2575,9,Hispanic On-Campus Transitioner
2576,8,Multiracial Bridge-Builder
2577,6,White Residential Traditional
2578,1,Latina Commuter Caretaker
2579,4,Asian First-Gen Navigator
2580,10,Continuing-Gen Cruiser
2581,6,White Residential Traditional
2582,10,Continuing-Gen Cruiser
2583,10,Continuing-Gen Cruiser
2584,3,Asian High-Pressure Achiever
2585,2,Latino First-Gen Striver
2586,2,Latino First-Gen Striver
2587,1,Latina Commuter Caretaker
2588,5,Black Campus Connector
2589,7,White Commuter Working
2590,7,White Commuter Working
2591,1,Latina Commuter Caretaker
2592,6,White Residential Traditional
2593,10,Continuing-Gen Cruiser
2594,2,Latino First-Gen Striver
2595,2,Latino First-Gen Striver
2596,2,Latino First-Gen Striver
2597,10,Continuing-Gen Cruiser
2598,8,Multiracial Bridge-Builder
2599,9,Hispanic On-Campus Transitioner
2600,6,White Residential Traditional
2601,8,Multiracial Bridge-Builder
2602,7,White Commuter Working
2603,10,Continuing-Gen Cruiser
2604,1,Latina Commuter Caretaker
2605,2,Latino First-Gen Striver
2606,1,Latina Commuter Caretaker
2607,4,Asian First-Gen Navigator
2608,10,Continuing-Gen Cruiser
2609,8,Multiracial Bridge-Builder
2610,9,Hispanic On-Campus Transitioner
2611,2,Latino First-Gen Striver
2612,1,Latina Commuter Caretaker
2613,2,Latino First-Gen Striver
2614,1,Latina Commuter Caretaker
2615,9,Hispanic On-Campus Transitioner
2616,1,Latina Commuter Caretaker
2617,1,Latina Commuter Caretaker
2618,6,White Residential Traditional
2619,9,Hispanic On-Campus Transitioner
2620,2,Latino First-Gen Striver
2621,3,Asian High-Pressure Achiever
2622,10,Continuing-Gen Cruiser
2623,10,Continuing-Gen Cruiser
2624,1,Latina Commuter Caretaker
2625,6,White Residential Traditional
2626,8,Multiracial Bridge-Builder
2627,8,Multiracial Bridge-Builder
2628,1,Latina Commuter Caretaker
2629,9,Hispanic On-Campus Transitioner
2630,2,Latino First-Gen Striver
2631,7,White Commuter Working
2632,1,Latina Commuter Caretaker
2633,6,White Residential Traditional
2634,2,Latino First-Gen Striver
2635,8,Multiracial Bridge-Builder
2636,2,Latino First-Gen Striver
2637,10,Continuing-Gen Cruiser
2638,2,Latino First-Gen Striver
2639,10,Continuing-Gen Cruiser
2640,9,Hispanic On-Campus Transitioner
2641,10,Continuing-Gen Cruiser
2642,1,Latina Commuter Caretaker
2643,9,Hispanic On-Campus Transitioner
2644,2,Latino First-Gen Striver
2645,10,Continuing-Gen Cruiser
2646,1,Latina Commuter Caretaker
2647,2,Latino First-Gen Striver
2648,4,Asian First-Gen Navigator
2649,1,Latina Commuter Caretaker
2650,3,Asian High-Pressure Achiever
2651,10,Continuing-Gen Cruiser
2652,10,Continuing-Gen Cruiser
2653,9,Hispanic On-Campus Transitioner
2654,1,Latina Commuter Caretaker
2655,10,Continuing-Gen Cruiser
2656,9,Hispanic On-Campus Transitioner
2657,10,Continuing-Gen Cruiser
2658,7,White Commuter Working
2659,8,Multiracial Bridge-Builder
2660,10,Continuing-Gen Cruiser
2661,9,Hispanic On-Campus Transitioner
2662,1,Latina Commuter Caretaker
2663,1,Latina Commuter Caretaker
2664,2,Latino First-Gen Striver
2665,1,Latina Commuter Caretaker
2666,8,Multiracial Bridge-Builder
2667,1,Latina Commuter Caretaker
2668,10,Continuing-Gen Cruiser
2669,8,Multiracial Bridge-Builder
2670,1,Latina Commuter Caretaker
2671,8,Multiracial Bridge-Builder
2672,8,Multiracial Bridge-Builder
2673,1,Latina Commuter Caretaker
2674,1,Latina Commuter Caretaker
2675,4,Asian First-Gen Navigator
2676,8,Multiracial Bridge-Builder
2677,6,White Residential Traditional
2678,2,Latino First-Gen Striver
2679,1,Latina Commuter Caretaker
2680,3,Asian High-Pressure Achiever
2681,9,Hispanic On-Campus Transitioner
2682,8,Multiracial Bridge-Builder
2683,9,Hispanic On-Campus Transitioner
2684,2,Latino First-Gen Striver
2685,8,Multiracial Bridge-Builder
2686,4,Asian First-Gen Navigator
2687,7,White Commuter Working
2688,1,Latina Commuter Caretaker
2689,3,Asian High-Pressure Achiever
2690,6,White Residential Traditional
2691,1,Latina Commuter Caretaker
2692,1,Latina Commuter Caretaker
2693,3,Asian High-Pressure Achiever
2694,6,White Residential Traditional
2695,10,Continuing-Gen Cruiser
2696,10,Continuing-Gen Cruiser
2697,8,Multiracial Bridge-Builder
2698,3,Asian High-Pressure Achiever
2699,2,Latino First-Gen Striver
2700,2,Latino First-Gen Striver
2701,5,Black Campus Connector
2702,1,Latina Commuter Caretaker
2703,10,Continuing-Gen Cruiser
2704,1,Latina Commuter Caretaker
2705,1,Latina Commuter Caretaker
2706,3,Asian High-Pressure Achiever
2707,5,Black Campus Connector
2708,3,Asian High-Pressure Achiever
2709,10,Continuing-Gen Cruiser
2710,1,Latina Commuter Caretaker
2711,10,Continuing-Gen Cruiser
2712,5,Black Campus Connector
2713,10,Continuing-Gen Cruiser
2714,2,Latino First-Gen Striver
2715,9,Hispanic On-Campus Transitioner
2716,1,Latina Commuter Caretaker
2717,9,Hispanic On-Campus Transitioner
2718,10,Continuing-Gen Cruiser
2719,7,White Commuter Working
2720,10,Continuing-Gen Cruiser
2721,1,Latina Commuter Caretaker
2722,7,White Commuter Working
2723,1,Latina Commuter Caretaker
2724,2,Latino First-Gen Striver
2725,10,Continuing-Gen Cruiser
2726,9,Hispanic On-Campus Transitioner
2727,1,Latina Commuter Caretaker
2728,7,White Commuter Working
2729,10,Continuing-Gen Cruiser
2730,3,Asian High-Pressure Achiever
2731,6,White Residential Traditional
2732,5,Black Campus Connector
2733,10,Continuing-Gen Cruiser
2734,10,Continuing-Gen Cruiser
2735,1,Latina Commuter Caretaker
2736,3,Asian High-Pressure Achiever
2737,10,Continuing-Gen Cruiser
2738,1,Latina Commuter Caretaker
2739,1,Latina Commuter Caretaker
2740,1,Latina Commuter Caretaker
2741,2,Latino First-Gen Striver
2742,9,Hispanic On-Campus Transitioner
2743,3,Asian High-Pressure Achiever
2744,10,Continuing-Gen Cruiser
2745,8,Multiracial Bridge-Builder
2746,5,Black Campus Connector
2747,2,Latino First-Gen Striver
2748,10,Continuing-Gen Cruiser
2749,6,White Residential Traditional
2750,6,White Residential Traditional
2751,10,Continuing-Gen Cruiser
2752,2,Latino First-Gen Striver
2753,3,Asian High-Pressure Achiever
2754,10,Continuing-Gen Cruiser
2755,1,Latina Commuter Caretaker
2756,10,Continuing-Gen Cruiser
2757,3,Asian High-Pressure Achiever
2758,10,Continuing-Gen Cruiser
2759,3,Asian High-Pressure Achiever
2760,2,Latino First-Gen Striver
2761,1,Latina Commuter Caretaker
2762,3,Asian High-Pressure Achiever
2763,3,Asian High-Pressure Achiever
2764,1,Latina Commuter Caretaker
2765,6,White Residential Traditional
2766,8,Multiracial Bridge-Builder
2767,10,Continuing-Gen Cruiser
2768,10,Continuing-Gen Cruiser
2769,1,Latina Commuter Caretaker
2770,1,Latina Commuter Caretaker
2771,1,Latina Commuter Caretaker
2772,6,White Residential Traditional
2773,4,Asian First-Gen Navigator
2774,1,Latina Commuter Caretaker
2775,3,Asian High-Pressure Achiever
2776,5,Black Campus Connector
2777,10,Continuing-Gen Cruiser
2778,8,Multiracial Bridge-Builder
2779,1,Latina Commuter Caretaker
2780,1,Latina Commuter Caretaker
2781,7,White Commuter Working
2782,2,Latino First-Gen Striver
2783,6,White Residential Traditional
2784,10,Continuing-Gen Cruiser
2785,10,Continuing-Gen Cruiser
2786,1,Latina Commuter Caretaker
2787,8,Multiracial Bridge-Builder
2788,6,White Residential Traditional
2789,5,Black Campus Connector
2790,2,Latino First-Gen Striver
2791,2,Latino First-Gen Striver
2792,2,Latino First-Gen Striver
2793,10,Continuing-Gen Cruiser
2794,10,Continuing-Gen Cruiser
2795,2,Latino First-Gen Striver
2796,10,Continuing-Gen Cruiser
2797,4,Asian First-Gen Navigator
2798,4,Asian First-Gen Navigator
2799,6,White Residential Traditional
2800,10,Continuing-Gen Cruiser
2801,10,Continuing-Gen Cruiser
2802,1,Latina Commuter Caretaker
2803,4,Asian First-Gen Navigator
2804,10,Continuing-Gen Cruiser
2805,10,Continuing-Gen Cruiser
2806,10,Continuing-Gen Cruiser
2807,2,Latino First-Gen Striver
2808,7,White Commuter Working
2809,3,Asian High-Pressure Achiever
2810,1,Latina Commuter Caretaker
2811,1,Latina Commuter Caretaker
2812,1,Latina Commuter Caretaker
2813,4,Asian First-Gen Navigator
2814,1,Latina Commuter Caretaker
2815,4,Asian First-Gen Navigator
2816,1,Latina Commuter Caretaker
2817,2,Latino First-Gen Striver
2818,7,White Commuter Working
2819,2,Latino First-Gen Striver
2820,3,Asian High-Pressure Achiever
2821,9,Hispanic On-Campus Transitioner
2822,2,Latino First-Gen Striver
2823,1,Latina Commuter Caretaker
2824,5,Black Campus Connector
2825,9,Hispanic On-Campus Transitioner
2826,8,Multiracial Bridge-Builder
2827,7,White Commuter Working
2828,10,Continuing-Gen Cruiser
2829,3,Asian High-Pressure Achiever
2830,6,White Residential Traditional
2831,6,White Residential Traditional
2832,4,Asian First-Gen Navigator
2833,3,Asian High-Pressure Achiever
2834,2,Latino First-Gen Striver
2835,10,Continuing-Gen Cruiser
2836,6,White Residential Traditional
2837,10,Continuing-Gen Cruiser
2838,10,Continuing-Gen Cruiser
2839,3,Asian High-Pressure Achiever
2840,5,Black Campus Connector
2841,1,Latina Commuter Caretaker
2842,10,Continuing-Gen Cruiser
2843,1,Latina Commuter Caretaker
2844,1,Latina Commuter Caretaker
2845,1,Latina Commuter Caretaker
2846,7,White Commuter Working
2847,2,Latino First-Gen Striver
2848,10,Continuing-Gen Cruiser
2849,2,Latino First-Gen Striver
2850,6,White Residential Traditional
2851,7,White Commuter Working
2852,10,Continuing-Gen Cruiser
2853,7,White Commuter Working
2854,10,Continuing-Gen Cruiser
2855,10,Continuing-Gen Cruiser
2856,10,Continuing-Gen Cruiser
2857,1,Latina Commuter Caretaker
2858,1,Latina Commuter Caretaker
2859,6,White Residential Traditional
2860,10,Continuing-Gen Cruiser
2861,1,Latina Commuter Caretaker
2862,7,White Commuter Working
2863,1,Latina Commuter Caretaker
2864,9,Hispanic On-Campus Transitioner
2865,2,Latino First-Gen Striver
2866,6,White Residential Traditional
2867,8,Multiracial Bridge-Builder
2868,9,Hispanic On-Campus Transitioner
2869,2,Latino First-Gen Striver
2870,6,White Residential Traditional
2871,9,Hispanic On-Campus Transitioner
2872,2,Latino First-Gen Striver
2873,9,Hispanic On-Campus Transitioner
2874,3,Asian High-Pressure Achiever
2875,9,Hispanic On-Campus Transitioner
2876,6,White Residential Traditional
2877,8,Multiracial Bridge-Builder
2878,7,White Commuter Working
2879,10,Continuing-Gen Cruiser
2880,2,Latino First-Gen Striver
2881,1,Latina Commuter Caretaker
2882,3,Asian High-Pressure Achiever
2883,10,Continuing-Gen Cruiser
2884,1,Latina Commuter Caretaker
2885,6,White Residential Traditional
2886,1,Latina Commuter Caretaker
2887,10,Continuing-Gen Cruiser
2888,1,Latina Commuter Caretaker
2889,10,Continuing-Gen Cruiser
2890,10,Continuing-Gen Cruiser
2891,3,Asian High-Pressure Achiever
2892,9,Hispanic On-Campus Transitioner
2893,9,Hispanic On-Campus Transitioner
2894,1,Latina Commuter Caretaker
2895,2,Latino First-Gen Striver
2896,10,Continuing-Gen Cruiser
2897,7,White Commuter Working
2898,10,Continuing-Gen Cruiser
2899,10,Continuing-Gen Cruiser
2900,1,Latina Commuter Caretaker
2901,10,Continuing-Gen Cruiser
2902,9,Hispanic On-Campus Transitioner
2903,10,Continuing-Gen Cruiser
2904,8,Multiracial Bridge-Builder
2905,3,Asian High-Pressure Achiever
2906,10,Continuing-Gen Cruiser
2907,10,Continuing-Gen Cruiser
2908,1,Latina Commuter Caretaker
2909,2,Latino First-Gen Striver
2910,9,Hispanic On-Campus Transitioner
2911,2,Latino First-Gen Striver
2912,4,Asian First-Gen Navigator
2913,8,Multiracial Bridge-Builder
2914,10,Continuing-Gen Cruiser
2915,10,Continuing-Gen Cruiser
2916,6,White Residential Traditional
2917,1,Latina Commuter Caretaker
2918,3,Asian High-Pressure Achiever
2919,9,Hispanic On-Campus Transitioner
2920,1,Latina Commuter Caretaker
2921,6,White Residential Traditional
2922,9,Hispanic On-Campus Transitioner
2923,7,White Commuter Working
2924,10,Continuing-Gen Cruiser
2925,6,White Residential Traditional
2926,9,Hispanic On-Campus Transitioner
2927,1,Latina Commuter Caretaker
2928,6,White Residential Traditional
2929,10,Continuing-Gen Cruiser
2930,10,Continuing-Gen Cruiser
2931,1,Latina Commuter Caretaker
2932,9,Hispanic On-Campus Transitioner
2933,9,Hispanic On-Campus Transitioner
2934,1,Latina Commuter Caretaker
2935,2,Latino First-Gen Striver
2936,1,Latina Commuter Caretaker
2937,2,Latino First-Gen Striver
2938,3,Asian High-Pressure Achiever
2939,10,Continuing-Gen Cruiser
2940,4,Asian First-Gen Navigator
2941,4,Asian First-Gen Navigator
2942,2,Latino First-Gen Striver
2943,9,Hispanic On-Campus Transitioner
2944,7,White Commuter Working
2945,10,Continuing-Gen Cruiser
2946,10,Continuing-Gen Cruiser
2947,3,Asian High-Pressure Achiever
2948,7,White Commuter Working
2949,9,Hispanic On-Campus Transitioner
2950,10,Continuing-Gen Cruiser
2951,1,Latina Commuter Caretaker
2952,1,Latina Commuter Caretaker
2953,1,Latina Commuter Caretaker
2954,9,Hispanic On-Campus Transitioner
2955,3,Asian High-Pressure Achiever
2956,10,Continuing-Gen Cruiser
2957,3,Asian High-Pressure Achiever
2958,10,Continuing-Gen Cruiser
2959,10,Continuing-Gen Cruiser
2960,1,Latina Commuter Caretaker
2961,10,Continuing-Gen Cruiser
2962,2,Latino First-Gen Striver
2963,10,Continuing-Gen Cruiser
2964,6,White Residential Traditional
2965,2,Latino First-Gen Striver
2966,10,Continuing-Gen Cruiser
2967,2,Latino First-Gen Striver
2968,10,Continuing-Gen Cruiser
2969,9,Hispanic On-Campus Transitioner
2970,10,Continuing-Gen Cruiser
2971,3,Asian High-Pressure Achiever
2972,7,White Commuter Working
2973,9,Hispanic On-Campus Transitioner
2974,1,Latina Commuter Caretaker
2975,3,Asian High-Pressure Achiever
2976,10,Continuing-Gen Cruiser
2977,4,Asian First-Gen Navigator
2978,2,Latino First-Gen Striver
2979,10,Continuing-Gen Cruiser
2980,1,Latina Commuter Caretaker
2981,9,Hispanic On-Campus Transitioner
2982,1,Latina Commuter Caretaker
2983,2,Latino First-Gen Striver
2984,4,Asian First-Gen Navigator
2985,1,Latina Commuter Caretaker
2986,8,Multiracial Bridge-Builder
2987,10,Continuing-Gen Cruiser
2988,3,Asian High-Pressure Achiever
2989,2,Latino First-Gen Striver
2990,7,White Commuter Working
2991,7,White Commuter Working
2992,10,Continuing-Gen Cruiser
2993,2,Latino First-Gen Striver
2994,2,Latino First-Gen Striver
2995,10,Continuing-Gen Cruiser
2996,1,Latina Commuter Caretaker
2997,6,White Residential Traditional
2998,2,Latino First-Gen Striver
2999,10,Continuing-Gen Cruiser
3000,2,Latino First-Gen Striver
3001,2,Latino First-Gen Striver
3002,8,Multiracial Bridge-Builder
3003,3,Asian High-Pressure Achiever
3004,10,Continuing-Gen Cruiser
3005,10,Continuing-Gen Cruiser
3006,4,Asian First-Gen Navigator
3007,10,Continuing-Gen Cruiser
3008,1,Latina Commuter Caretaker
3009,4,Asian First-Gen Navigator
3010,10,Continuing-Gen Cruiser
3011,4,Asian First-Gen Navigator
3012,10,Continuing-Gen Cruiser
3013,10,Continuing-Gen Cruiser
3014,10,Continuing-Gen Cruiser
3015,10,Continuing-Gen Cruiser
3016,10,Continuing-Gen Cruiser
3017,10,Continuing-Gen Cruiser
3018,4,Asian First-Gen Navigator
3019,6,White Residential Traditional
3020,1,Latina Commuter Caretaker
3021,3,Asian High-Pressure Achiever
3022,2,Latino First-Gen Striver
3023,10,Continuing-Gen Cruiser
3024,10,Continuing-Gen Cruiser
3025,10,Continuing-Gen Cruiser
3026,6,White Residential Traditional
3027,10,Continuing-Gen Cruiser
3028,8,Multiracial Bridge-Builder
3029,10,Continuing-Gen Cruiser
3030,2,Latino First-Gen Striver
3031,2,Latino First-Gen Striver
3032,8,Multiracial Bridge-Builder
3033,8,Multiracial Bridge-Builder
3034,10,Continuing-Gen Cruiser
3035,6,White Residential Traditional
3036,10,Continuing-Gen Cruiser
3037,3,Asian High-Pressure Achiever
3038,10,Continuing-Gen Cruiser
3039,10,Continuing-Gen Cruiser
3040,3,Asian High-Pressure Achiever
3041,1,Latina Commuter Caretaker
3042,1,Latina Commuter Caretaker
3043,4,Asian First-Gen Navigator
3044,10,Continuing-Gen Cruiser
3045,2,Latino First-Gen Striver
3046,6,White Residential Traditional
3047,3,Asian High-Pressure Achiever
3048,10,Continuing-Gen Cruiser
3049,6,White Residential Traditional
3050,6,White Residential Traditional
3051,1,Latina Commuter Caretaker
3052,1,Latina Commuter Caretaker
3053,1,Latina Commuter Caretaker
3054,10,Continuing-Gen Cruiser
3055,6,White Residential Traditional
3056,2,Latino First-Gen Striver
3057,2,Latino First-Gen Striver
3058,2,Latino First-Gen Striver
3059,2,Latino First-Gen Striver
3060,3,Asian High-Pressure Achiever
3061,2,Latino First-Gen Striver
3062,5,Black Campus Connector
3063,7,White Commuter Working
3064,1,Latina Commuter Caretaker
3065,10,Continuing-Gen Cruiser
3066,10,Continuing-Gen Cruiser
3067,7,White Commuter Working
3068,10,Continuing-Gen Cruiser
3069,2,Latino First-Gen Striver
3070,10,Continuing-Gen Cruiser
3071,9,Hispanic On-Campus Transitioner
3072,8,Multiracial Bridge-Builder
3073,1,Latina Commuter Caretaker
3074,10,Continuing-Gen Cruiser
3075,3,Asian High-Pressure Achiever
3076,1,Latina Commuter Caretaker
3077,9,Hispanic On-Campus Transitioner
3078,3,Asian High-Pressure Achiever
3079,8,Multiracial Bridge-Builder
3080,1,Latina Commuter Caretaker
3081,10,Continuing-Gen Cruiser
3082,8,Multiracial Bridge-Builder
3083,1,Latina Commuter Caretaker
3084,10,Continuing-Gen Cruiser
3085,8,Multiracial Bridge-Builder
3086,10,Continuing-Gen Cruiser
3087,1,Latina Commuter Caretaker
3088,6,White Residential Traditional
3089,1,Latina Commuter Caretaker
3090,8,Multiracial Bridge-Builder
3091,3,Asian High-Pressure Achiever
3092,10,Continuing-Gen Cruiser
3093,7,White Commuter Working
3094,1,Latina Commuter Caretaker
3095,6,White Residential Traditional
3096,4,Asian First-Gen Navigator
3097,1,Latina Commuter Caretaker
3098,9,Hispanic On-Campus Transitioner
3099,6,White Residential Traditional
3100,2,Latino First-Gen Striver
3101,10,Continuing-Gen Cruiser
3102,2,Latino First-Gen Striver
3103,9,Hispanic On-Campus Transitioner
3104,6,White Residential Traditional
3105,6,White Residential Traditional
3106,10,Continuing-Gen Cruiser
3107,2,Latino First-Gen Striver
3108,2,Latino First-Gen Striver
3109,7,White Commuter Working
3110,10,Continuing-Gen Cruiser
3111,10,Continuing-Gen Cruiser
3112,10,Continuing-Gen Cruiser
3113,6,White Residential Traditional
3114,6,White Residential Traditional
3115,10,Continuing-Gen Cruiser
3116,9,Hispanic On-Campus Transitioner
3117,3,Asian High-Pressure Achiever
3118,6,White Residential Traditional
3119,6,White Residential Traditional
3120,1,Latina Commuter Caretaker
3121,6,White Residential Traditional
3122,7,White Commuter Working
3123,4,Asian First-Gen Navigator
3124,1,Latina Commuter Caretaker
3125,3,Asian High-Pressure Achiever
3126,1,Latina Commuter Caretaker
3127,1,Latina Commuter Caretaker
3128,10,Continuing-Gen Cruiser
3129,10,Continuing-Gen Cruiser
3130,3,Asian High-Pressure Achiever
3131,3,Asian High-Pressure Achiever
3132,10,Continuing-Gen Cruiser
3133,1,Latina Commuter Caretaker
3134,6,White Residential Traditional
3135,7,White Commuter Working
3136,10,Continuing-Gen Cruiser
3137,6,White Residential Traditional
3138,7,White Commuter Working
3139,10,Continuing-Gen Cruiser
3140,1,Latina Commuter Caretaker
3141,10,Continuing-Gen Cruiser
3142,6,White Residential Traditional
3143,1,Latina Commuter Caretaker
3144,3,Asian High-Pressure Achiever
3145,1,Latina Commuter Caretaker
3146,10,Continuing-Gen Cruiser
3147,1,Latina Commuter Caretaker
3148,4,Asian First-Gen Navigator
3149,8,Multiracial Bridge-Builder
3150,9,Hispanic On-Campus Transitioner
3151,3,Asian High-Pressure Achiever
3152,4,Asian First-Gen Navigator
3153,10,Continuing-Gen Cruiser
3154,2,Latino First-Gen Striver
3155,3,Asian High-Pressure Achiever
3156,10,Continuing-Gen Cruiser
3157,5,Black Campus Connector
3158,1,Latina Commuter Caretaker
3159,2,Latino First-Gen Striver
3160,1,Latina Commuter Caretaker
3161,8,Multiracial Bridge-Builder
3162,1,Latina Commuter Caretaker
3163,10,Continuing-Gen Cruiser
3164,8,Multiracial Bridge-Builder
3165,3,Asian High-Pressure Achiever
3166,2,Latino First-Gen Striver
3167,7,White Commuter Working
3168,1,Latina Commuter Caretaker
3169,5,Black Campus Connector
3170,1,Latina Commuter Caretaker
3171,9,Hispanic On-Campus Transitioner
3172,10,Continuing-Gen Cruiser
3173,1,Latina Commuter Caretaker
3174,1,Latina Commuter Caretaker
3175,1,Latina Commuter Caretaker
3176,6,White Residential Traditional
3177,9,Hispanic On-Campus Transitioner
3178,1,Latina Commuter Caretaker
3179,6,White Residential Traditional
3180,1,Latina Commuter Caretaker
3181,10,Continuing-Gen Cruiser
3182,2,Latino First-Gen Striver
3183,2,Latino First-Gen Striver
3184,10,Continuing-Gen Cruiser
3185,2,Latino First-Gen Striver
3186,9,Hispanic On-Campus Transitioner
3187,9,Hispanic On-Campus Transitioner
3188,1,Latina Commuter Caretaker
3189,3,Asian High-Pressure Achiever
3190,1,Latina Commuter Caretaker
3191,8,Multiracial Bridge-Builder
3192,10,Continuing-Gen Cruiser
3193,9,Hispanic On-Campus Transitioner
3194,4,Asian First-Gen Navigator
3195,2,Latino First-Gen Striver
