panel,group,credit,value,weight,bin_label,se,ci_low,ci_high
scatter_distress,Non-FASt,1.0,3.0,0.633181755438364,NA,NA,NA,NA
scatter_distress,Non-FASt,3.0,3.8,0.630398971958886,NA,NA,NA,NA
scatter_distress,Non-FASt,8.0,3.6666666666666665,0.567135330013865,NA,NA,NA,NA
scatter_distress,Non-FASt,4.0,3.0,0.657414662690042,NA,NA,NA,NA
scatter_distress,Non-FASt,5.0,5.833333333333333,0.649786643658265,NA,NA,NA,NA
scatter_distress,Non-FASt,10.0,2.1666666666666665,0.595545654888372,NA,NA,NA,NA
scatter_distress,Non-FASt,11.0,4.833333333333333,0.712322208338923,NA,NA,NA,NA
scatter_distress,Non-FASt,2.0,3.1666666666666665,0.605101186735495,NA,NA,NA,NA
scatter_distress,FASt,15.0,4.0,1.87880852412713,NA,NA,NA,NA
scatter_distress,Non-FASt,7.0,3.0,0.580707512132624,NA,NA,NA,NA
scatter_distress,Non-FASt,2.0,1.6666666666666667,0.547067854001834,NA,NA,NA,NA
scatter_distress,Non-FASt,5.0,4.2,0.569850956442003,NA,NA,NA,NA
scatter_distress,Non-FASt,4.0,4.666666666666667,0.656020590312286,NA,NA,NA,NA
scatter_distress,Non-FASt,6.0,3.0,0.607293022499478,NA,NA,NA,NA
scatter_distress,Non-FASt,3.0,4.166666666666667,0.574935460568001,NA,NA,NA,NA
scatter_distress,FASt,40.0,5.0,1.99903035051644,NA,NA,NA,NA
scatter_distress,Non-FASt,2.0,5.333333333333333,0.640020940406315,NA,NA,NA,NA
scatter_distress,Non-FASt,10.0,4.166666666666667,0.731550344015546,NA,NA,NA,NA
scatter_distress,Non-FASt,1.0,2.2,0.764650861631554,NA,NA,NA,NA
scatter_distress,Non-FASt,0.0,2.1666666666666665,0.854257375587032,NA,NA,NA,NA
scatter_distress,FASt,39.0,3.4,1.95684107725666,NA,NA,NA,NA
scatter_distress,Non-FASt,10.0,3.8333333333333335,0.460156721832809,NA,NA,NA,NA
scatter_distress,Non-FASt,8.0,5.0,0.61937520499006,NA,NA,NA,NA
scatter_distress,Non-FASt,0.0,3.5,0.569906372330941,NA,NA,NA,NA
scatter_distress,FASt,45.0,4.0,1.81092685780067,NA,NA,NA,NA
scatter_distress,Non-FASt,5.0,3.8333333333333335,0.602004310308646,NA,NA,NA,NA
scatter_distress,Non-FASt,6.0,3.8,0.857760626275158,NA,NA,NA,NA
scatter_distress,FASt,36.0,4.166666666666667,2.03358126910696,NA,NA,NA,NA
scatter_distress,FASt,16.0,5.0,1.98548671635452,NA,NA,NA,NA
scatter_distress,Non-FASt,0.0,5.6,0.59567584892402,NA,NA,NA,NA
scatter_distress,FASt,25.0,4.5,1.97247342319612,NA,NA,NA,NA
scatter_distress,Non-FASt,5.0,3.3333333333333335,0.520589173537585,NA,NA,NA,NA
scatter_distress,Non-FASt,6.0,1.8333333333333333,0.567135783557141,NA,NA,NA,NA
scatter_distress,Non-FASt,6.0,3.1666666666666665,0.552843339890599,NA,NA,NA,NA
scatter_distress,FASt,43.0,2.0,1.80028308005539,NA,NA,NA,NA
scatter_distress,Non-FASt,8.0,2.8333333333333335,0.865496414998785,NA,NA,NA,NA
scatter_distress,Non-FASt,2.0,5.166666666666667,0.592017981552637,NA,NA,NA,NA
scatter_distress,Non-FASt,3.0,3.0,0.600132069912688,NA,NA,NA,NA
scatter_distress,Non-FASt,0.0,2.8,0.69665732797863,NA,NA,NA,NA
scatter_distress,FASt,76.0,3.0,1.87844977415083,NA,NA,NA,NA
scatter_distress,Non-FASt,3.0,4.333333333333333,0.698027688212637,NA,NA,NA,NA
scatter_distress,Non-FASt,2.0,4.0,0.72004207981117,NA,NA,NA,NA
scatter_distress,FASt,32.0,4.166666666666667,1.76117496321759,NA,NA,NA,NA
scatter_distress,FASt,48.0,1.3333333333333333,1.88475214962751,NA,NA,NA,NA
scatter_distress,Non-FASt,10.0,1.0,0.881670032432952,NA,NA,NA,NA
scatter_distress,FASt,50.0,4.0,1.59295589015488,NA,NA,NA,NA
scatter_distress,FASt,30.0,1.1666666666666667,1.63401325201217,NA,NA,NA,NA
scatter_distress,FASt,27.0,4.333333333333333,1.86689267852806,NA,NA,NA,NA
scatter_distress,Non-FASt,9.0,4.0,0.572596788965171,NA,NA,NA,NA
scatter_distress,Non-FASt,4.0,4.0,0.616535935709255,NA,NA,NA,NA
scatter_distress,FASt,42.0,4.333333333333333,1.88149560353728,NA,NA,NA,NA
scatter_distress,FASt,31.0,2.0,1.95715286674817,NA,NA,NA,NA
scatter_distress,Non-FASt,6.0,2.6666666666666665,0.532207271410843,NA,NA,NA,NA
scatter_distress,FASt,22.0,2.8,1.9827350627065,NA,NA,NA,NA
scatter_distress,Non-FASt,2.0,3.1666666666666665,0.797102628081534,NA,NA,NA,NA
scatter_distress,Non-FASt,10.0,3.1666666666666665,0.900874191759594,NA,NA,NA,NA
scatter_distress,Non-FASt,1.0,3.5,0.495697436167762,NA,NA,NA,NA
scatter_distress,FASt,60.0,5.8,2.01792409098762,NA,NA,NA,NA
scatter_distress,Non-FASt,6.0,6.0,0.529613052907928,NA,NA,NA,NA
scatter_distress,Non-FASt,9.0,2.3333333333333335,0.826013485659427,NA,NA,NA,NA
scatter_distress,Non-FASt,9.0,3.6666666666666665,0.726086053611702,NA,NA,NA,NA
scatter_distress,Non-FASt,4.0,3.3333333333333335,0.733301112008847,NA,NA,NA,NA
scatter_distress,FASt,59.0,4.333333333333333,1.67700022999668,NA,NA,NA,NA
scatter_distress,Non-FASt,9.0,3.0,0.728337614607654,NA,NA,NA,NA
scatter_distress,Non-FASt,11.0,3.5,0.49998634634285,NA,NA,NA,NA
scatter_distress,Non-FASt,11.0,3.1666666666666665,0.576460894187605,NA,NA,NA,NA
scatter_distress,Non-FASt,0.0,4.0,0.775995749554046,NA,NA,NA,NA
scatter_distress,Non-FASt,1.0,1.8333333333333333,0.705620125197103,NA,NA,NA,NA
scatter_distress,FASt,18.0,4.0,2.05462500084886,NA,NA,NA,NA
scatter_distress,FASt,79.0,5.166666666666667,1.951246341907,NA,NA,NA,NA
scatter_distress,Non-FASt,3.0,1.2,0.589349774877229,NA,NA,NA,NA
scatter_distress,Non-FASt,10.0,2.5,0.696485457358447,NA,NA,NA,NA
scatter_distress,FASt,37.0,1.8333333333333333,1.91516595255545,NA,NA,NA,NA
scatter_distress,FASt,17.0,3.1666666666666665,2.0629822703002,NA,NA,NA,NA
scatter_distress,Non-FASt,7.0,4.333333333333333,0.679006097393515,NA,NA,NA,NA
scatter_distress,Non-FASt,4.0,3.5,0.694403062154122,NA,NA,NA,NA
scatter_distress,Non-FASt,0.0,5.0,0.60490999741434,NA,NA,NA,NA
scatter_distress,Non-FASt,11.0,3.8333333333333335,0.736948184141497,NA,NA,NA,NA
scatter_distress,Non-FASt,7.0,2.8,0.701590557911028,NA,NA,NA,NA
scatter_distress,Non-FASt,3.0,5.166666666666667,0.582222104780404,NA,NA,NA,NA
scatter_distress,Non-FASt,3.0,5.0,0.748227149739498,NA,NA,NA,NA
scatter_distress,Non-FASt,3.0,3.1666666666666665,0.643838514231072,NA,NA,NA,NA
scatter_distress,Non-FASt,5.0,3.3333333333333335,0.505193986022977,NA,NA,NA,NA
scatter_distress,Non-FASt,3.0,4.5,0.728188977924214,NA,NA,NA,NA
scatter_distress,Non-FASt,5.0,3.1666666666666665,0.629218742355322,NA,NA,NA,NA
scatter_distress,FASt,20.0,4.333333333333333,1.85125995280915,NA,NA,NA,NA
scatter_distress,Non-FASt,7.0,2.8333333333333335,0.540528035797911,NA,NA,NA,NA
scatter_distress,FASt,19.0,3.3333333333333335,2.03874798484201,NA,NA,NA,NA
scatter_distress,FASt,54.0,5.5,1.95299256217851,NA,NA,NA,NA
scatter_distress,Non-FASt,6.0,3.75,0.816603216503784,NA,NA,NA,NA
scatter_distress,Non-FASt,6.0,5.5,0.76028047707544,NA,NA,NA,NA
scatter_distress,Non-FASt,1.0,3.6666666666666665,0.772883832695599,NA,NA,NA,NA
scatter_distress,Non-FASt,2.0,2.8333333333333335,0.535604952568839,NA,NA,NA,NA
scatter_distress,Non-FASt,6.0,4.0,0.90974236654695,NA,NA,NA,NA
scatter_distress,Non-FASt,5.0,4.5,0.768545645225399,NA,NA,NA,NA
scatter_distress,Non-FASt,11.0,2.1666666666666665,0.681512721120834,NA,NA,NA,NA
scatter_distress,Non-FASt,9.0,3.5,0.619699111085276,NA,NA,NA,NA
scatter_distress,Non-FASt,8.0,3.2,0.564649992757709,NA,NA,NA,NA
scatter_distress,Non-FASt,0.0,4.166666666666667,0.579409113044755,NA,NA,NA,NA
scatter_distress,Non-FASt,11.0,5.0,0.508782807218403,NA,NA,NA,NA
scatter_distress,FASt,32.0,4.2,1.69268235542794,NA,NA,NA,NA
scatter_distress,Non-FASt,0.0,4.333333333333333,0.824737665785098,NA,NA,NA,NA
scatter_distress,Non-FASt,7.0,4.333333333333333,0.560591666404578,NA,NA,NA,NA
scatter_distress,Non-FASt,10.0,4.0,0.506068067655962,NA,NA,NA,NA
scatter_distress,Non-FASt,11.0,3.1666666666666665,0.813835663557936,NA,NA,NA,NA
scatter_distress,Non-FASt,1.0,4.0,0.592612855887463,NA,NA,NA,NA
scatter_distress,FASt,68.0,3.0,1.97894683964505,NA,NA,NA,NA
scatter_distress,Non-FASt,8.0,3.75,0.635090093720114,NA,NA,NA,NA
scatter_distress,Non-FASt,1.0,3.2,0.69603391481291,NA,NA,NA,NA
scatter_distress,Non-FASt,1.0,3.2,0.646230875905477,NA,NA,NA,NA
scatter_distress,Non-FASt,3.0,4.166666666666667,0.801065627146622,NA,NA,NA,NA
scatter_distress,FASt,15.0,4.0,1.82789881271749,NA,NA,NA,NA
scatter_distress,Non-FASt,0.0,3.3333333333333335,0.944324347596902,NA,NA,NA,NA
scatter_distress,Non-FASt,10.0,2.1666666666666665,0.525990923288319,NA,NA,NA,NA
scatter_distress,Non-FASt,6.0,4.0,0.591722395357396,NA,NA,NA,NA
scatter_distress,Non-FASt,7.0,2.25,0.689948846312455,NA,NA,NA,NA
scatter_distress,Non-FASt,2.0,3.8,0.832763554543311,NA,NA,NA,NA
scatter_distress,FASt,32.0,3.5,1.99264204084812,NA,NA,NA,NA
scatter_distress,Non-FASt,6.0,2.4,0.510426303373768,NA,NA,NA,NA
scatter_distress,FASt,48.0,5.25,1.90346889411635,NA,NA,NA,NA
scatter_distress,Non-FASt,2.0,5.666666666666667,0.596452902944481,NA,NA,NA,NA
scatter_distress,Non-FASt,1.0,6.0,0.686270318492753,NA,NA,NA,NA
scatter_distress,Non-FASt,8.0,4.666666666666667,0.650265491021342,NA,NA,NA,NA
scatter_distress,Non-FASt,9.0,5.4,0.579080172943759,NA,NA,NA,NA
scatter_distress,FASt,30.0,3.6666666666666665,1.87484349266138,NA,NA,NA,NA
scatter_distress,Non-FASt,10.0,3.0,0.642860400378002,NA,NA,NA,NA
scatter_distress,Non-FASt,9.0,1.5,0.706830603970242,NA,NA,NA,NA
scatter_distress,Non-FASt,8.0,3.8333333333333335,0.669068755377463,NA,NA,NA,NA
scatter_distress,FASt,54.0,4.833333333333333,1.84918557881453,NA,NA,NA,NA
scatter_distress,Non-FASt,4.0,4.333333333333333,0.619144696160355,NA,NA,NA,NA
scatter_distress,Non-FASt,10.0,4.75,0.713209918520251,NA,NA,NA,NA
scatter_distress,Non-FASt,11.0,5.0,0.923778581739422,NA,NA,NA,NA
scatter_distress,Non-FASt,1.0,4.0,0.497553226808825,NA,NA,NA,NA
scatter_distress,Non-FASt,4.0,3.6666666666666665,0.679204123488859,NA,NA,NA,NA
scatter_distress,Non-FASt,11.0,3.8333333333333335,0.552279717413633,NA,NA,NA,NA
scatter_distress,FASt,18.0,4.5,1.87809461599108,NA,NA,NA,NA
scatter_distress,FASt,19.0,4.0,2.00977528236658,NA,NA,NA,NA
scatter_distress,FASt,30.0,2.5,1.84813221452496,NA,NA,NA,NA
scatter_distress,Non-FASt,6.0,4.4,0.675909679878556,NA,NA,NA,NA
scatter_distress,FASt,22.0,3.6,1.97022587587475,NA,NA,NA,NA
scatter_distress,Non-FASt,6.0,2.0,0.605575156936159,NA,NA,NA,NA
scatter_distress,FASt,80.0,4.0,1.69692307503334,NA,NA,NA,NA
scatter_distress,FASt,21.0,3.0,1.74804118953053,NA,NA,NA,NA
scatter_distress,FASt,44.0,3.0,1.81913191074678,NA,NA,NA,NA
scatter_distress,Non-FASt,9.0,4.0,0.866585397015639,NA,NA,NA,NA
scatter_distress,FASt,34.0,5.333333333333333,1.83993611635676,NA,NA,NA,NA
scatter_distress,FASt,19.0,4.2,2.0251442764603,NA,NA,NA,NA
scatter_distress,FASt,20.0,3.1666666666666665,1.95490701178848,NA,NA,NA,NA
scatter_distress,Non-FASt,2.0,1.8,0.633205898986505,NA,NA,NA,NA
scatter_distress,Non-FASt,9.0,2.5,0.702337155171133,NA,NA,NA,NA
scatter_distress,Non-FASt,1.0,2.8333333333333335,0.707647604934384,NA,NA,NA,NA
scatter_distress,Non-FASt,5.0,3.1666666666666665,0.806992142396279,NA,NA,NA,NA
scatter_distress,FASt,23.0,5.0,1.86698854301227,NA,NA,NA,NA
scatter_distress,Non-FASt,10.0,4.5,0.595991504889624,NA,NA,NA,NA
scatter_distress,Non-FASt,0.0,2.6666666666666665,0.617866354862422,NA,NA,NA,NA
scatter_distress,Non-FASt,3.0,2.4,0.624705778603439,NA,NA,NA,NA
scatter_distress,Non-FASt,7.0,4.666666666666667,0.573119072634037,NA,NA,NA,NA
scatter_distress,FASt,23.0,5.833333333333333,2.00096562715633,NA,NA,NA,NA
scatter_distress,Non-FASt,4.0,1.0,0.83435455478814,NA,NA,NA,NA
scatter_distress,Non-FASt,6.0,4.0,0.922831305908882,NA,NA,NA,NA
scatter_distress,FASt,31.0,3.3333333333333335,1.54916342892195,NA,NA,NA,NA
scatter_distress,Non-FASt,9.0,4.666666666666667,0.545333382240598,NA,NA,NA,NA
scatter_distress,Non-FASt,1.0,4.666666666666667,0.600927957882055,NA,NA,NA,NA
scatter_distress,Non-FASt,2.0,2.3333333333333335,0.61326520827395,NA,NA,NA,NA
scatter_distress,Non-FASt,3.0,4.666666666666667,0.848049986058047,NA,NA,NA,NA
scatter_distress,FASt,41.0,5.4,1.75502589677911,NA,NA,NA,NA
scatter_distress,Non-FASt,3.0,3.6666666666666665,0.64146725615824,NA,NA,NA,NA
scatter_distress,Non-FASt,1.0,4.0,0.699393208401751,NA,NA,NA,NA
scatter_distress,FASt,21.0,4.833333333333333,1.8113710258128,NA,NA,NA,NA
scatter_distress,Non-FASt,4.0,5.6,0.647585147901114,NA,NA,NA,NA
scatter_distress,FASt,21.0,4.6,2.06458345474913,NA,NA,NA,NA
scatter_distress,Non-FASt,1.0,5.333333333333333,0.716926149003275,NA,NA,NA,NA
scatter_distress,Non-FASt,10.0,4.0,0.55427176060153,NA,NA,NA,NA
scatter_distress,Non-FASt,11.0,4.0,0.560591666404578,NA,NA,NA,NA
scatter_distress,Non-FASt,7.0,5.166666666666667,0.763098947842732,NA,NA,NA,NA
scatter_distress,FASt,20.0,3.5,1.69810737544433,NA,NA,NA,NA
scatter_distress,FASt,51.0,4.0,1.911903349976,NA,NA,NA,NA
scatter_distress,Non-FASt,0.0,4.833333333333333,0.688775250940718,NA,NA,NA,NA
scatter_distress,Non-FASt,2.0,3.1666666666666665,0.69603391481291,NA,NA,NA,NA
scatter_distress,Non-FASt,7.0,3.8,0.674932559850078,NA,NA,NA,NA
scatter_distress,Non-FASt,2.0,5.8,0.668551637341636,NA,NA,NA,NA
scatter_distress,Non-FASt,6.0,2.0,0.573679810397519,NA,NA,NA,NA
scatter_distress,Non-FASt,7.0,3.75,0.515060503978822,NA,NA,NA,NA
scatter_distress,FASt,49.0,1.8333333333333333,1.7630558590511,NA,NA,NA,NA
scatter_distress,FASt,53.0,3.6,1.87314958211074,NA,NA,NA,NA
scatter_distress,Non-FASt,9.0,3.0,0.762418324664575,NA,NA,NA,NA
scatter_distress,Non-FASt,10.0,3.5,0.604404592360386,NA,NA,NA,NA
scatter_distress,Non-FASt,2.0,3.8333333333333335,0.813051166737618,NA,NA,NA,NA
scatter_distress,FASt,60.0,2.1666666666666665,2.03663845269504,NA,NA,NA,NA
scatter_distress,Non-FASt,1.0,4.333333333333333,0.744021871387428,NA,NA,NA,NA
scatter_distress,FASt,36.0,4.25,1.91823375782923,NA,NA,NA,NA
scatter_distress,Non-FASt,7.0,2.0,0.617732808152695,NA,NA,NA,NA
scatter_distress,Non-FASt,7.0,3.1666666666666665,0.634811383134807,NA,NA,NA,NA
scatter_distress,FASt,42.0,5.0,2.02962859792979,NA,NA,NA,NA
scatter_distress,Non-FASt,3.0,4.0,0.666418967321887,NA,NA,NA,NA
scatter_distress,Non-FASt,8.0,3.2,0.605235344258446,NA,NA,NA,NA
scatter_distress,Non-FASt,1.0,4.666666666666667,0.573434427090112,NA,NA,NA,NA
scatter_distress,Non-FASt,1.0,4.5,0.562548873633549,NA,NA,NA,NA
scatter_distress,Non-FASt,8.0,3.8333333333333335,0.67325740137676,NA,NA,NA,NA
scatter_distress,Non-FASt,2.0,3.8333333333333335,0.603280392098975,NA,NA,NA,NA
scatter_distress,Non-FASt,7.0,3.3333333333333335,0.732707238306701,NA,NA,NA,NA
scatter_distress,Non-FASt,11.0,4.8,0.756727249708725,NA,NA,NA,NA
scatter_distress,Non-FASt,8.0,4.25,0.784516011321855,NA,NA,NA,NA
scatter_distress,Non-FASt,5.0,4.666666666666667,0.560466992567315,NA,NA,NA,NA
scatter_distress,FASt,21.0,4.166666666666667,1.91993889193038,NA,NA,NA,NA
scatter_distress,Non-FASt,11.0,2.6666666666666665,0.667561027110575,NA,NA,NA,NA
scatter_distress,FASt,21.0,4.0,1.79985434724921,NA,NA,NA,NA
scatter_distress,FASt,21.0,4.0,1.95013604997724,NA,NA,NA,NA
scatter_distress,Non-FASt,10.0,4.5,0.877266205677726,NA,NA,NA,NA
scatter_distress,Non-FASt,4.0,4.833333333333333,0.833895509756897,NA,NA,NA,NA
scatter_distress,Non-FASt,4.0,2.8333333333333335,0.707528968266678,NA,NA,NA,NA
scatter_distress,FASt,17.0,4.4,2.08156788707224,NA,NA,NA,NA
scatter_distress,Non-FASt,7.0,4.2,0.63148118227016,NA,NA,NA,NA
scatter_distress,Non-FASt,7.0,5.333333333333333,0.752995645671484,NA,NA,NA,NA
scatter_distress,Non-FASt,0.0,3.8,0.821986597312069,NA,NA,NA,NA
scatter_distress,Non-FASt,10.0,3.8,0.660242046729458,NA,NA,NA,NA
scatter_distress,Non-FASt,0.0,4.333333333333333,0.574167385885665,NA,NA,NA,NA
scatter_distress,Non-FASt,8.0,5.166666666666667,0.777144579321965,NA,NA,NA,NA
scatter_distress,Non-FASt,0.0,5.4,0.806314275494282,NA,NA,NA,NA
scatter_distress,Non-FASt,2.0,4.0,0.571716680999651,NA,NA,NA,NA
scatter_distress,FASt,23.0,2.8,1.89632011814799,NA,NA,NA,NA
scatter_distress,Non-FASt,4.0,3.6666666666666665,0.761051005055242,NA,NA,NA,NA
scatter_distress,Non-FASt,7.0,2.6666666666666665,0.592482669914547,NA,NA,NA,NA
scatter_distress,FASt,50.0,5.833333333333333,1.77872749117266,NA,NA,NA,NA
scatter_distress,Non-FASt,9.0,3.8,0.593214267452513,NA,NA,NA,NA
scatter_distress,Non-FASt,3.0,4.166666666666667,0.656409067374648,NA,NA,NA,NA
scatter_distress,FASt,54.0,2.2,1.64396303274006,NA,NA,NA,NA
scatter_distress,Non-FASt,10.0,4.833333333333333,0.964502131311027,NA,NA,NA,NA
scatter_distress,FASt,30.0,5.6,1.93154716034109,NA,NA,NA,NA
scatter_distress,FASt,80.0,3.1666666666666665,1.81914232452,NA,NA,NA,NA
scatter_distress,Non-FASt,2.0,3.6666666666666665,0.742721414830078,NA,NA,NA,NA
scatter_distress,FASt,34.0,5.4,1.86216367127845,NA,NA,NA,NA
scatter_distress,Non-FASt,6.0,3.5,0.734344766896694,NA,NA,NA,NA
scatter_distress,FASt,59.0,5.0,1.67670782877515,NA,NA,NA,NA
scatter_distress,Non-FASt,4.0,4.5,0.736185385738382,NA,NA,NA,NA
scatter_distress,FASt,20.0,5.0,1.88613938039187,NA,NA,NA,NA
scatter_distress,FASt,18.0,5.166666666666667,1.82453556630724,NA,NA,NA,NA
scatter_distress,Non-FASt,9.0,3.1666666666666665,0.715821032548718,NA,NA,NA,NA
scatter_distress,Non-FASt,6.0,4.6,0.628291408266883,NA,NA,NA,NA
scatter_distress,FASt,29.0,4.5,1.78521230063858,NA,NA,NA,NA
scatter_distress,Non-FASt,9.0,4.166666666666667,0.616669304306181,NA,NA,NA,NA
scatter_distress,Non-FASt,3.0,2.0,0.617309277673834,NA,NA,NA,NA
scatter_distress,Non-FASt,3.0,4.4,0.867042856863541,NA,NA,NA,NA
scatter_distress,FASt,35.0,4.8,1.95013604997724,NA,NA,NA,NA
scatter_distress,FASt,29.0,3.1666666666666665,1.94618322548956,NA,NA,NA,NA
scatter_distress,FASt,26.0,3.3333333333333335,1.75456304011678,NA,NA,NA,NA
scatter_distress,Non-FASt,3.0,5.5,0.682092371160906,NA,NA,NA,NA
scatter_distress,Non-FASt,2.0,3.1666666666666665,0.638433630829561,NA,NA,NA,NA
scatter_distress,Non-FASt,7.0,5.833333333333333,0.693445789494939,NA,NA,NA,NA
scatter_distress,Non-FASt,5.0,3.4,0.746169623790144,NA,NA,NA,NA
scatter_distress,Non-FASt,10.0,3.1666666666666665,0.581941269425778,NA,NA,NA,NA
scatter_distress,Non-FASt,9.0,4.4,0.610046181953762,NA,NA,NA,NA
scatter_distress,Non-FASt,7.0,3.6666666666666665,0.604077410575508,NA,NA,NA,NA
scatter_distress,Non-FASt,10.0,3.6666666666666665,0.690091131830921,NA,NA,NA,NA
scatter_distress,Non-FASt,9.0,3.5,0.786783195247353,NA,NA,NA,NA
scatter_distress,Non-FASt,9.0,3.6,0.982800432644326,NA,NA,NA,NA
scatter_distress,Non-FASt,10.0,3.0,0.804375287574613,NA,NA,NA,NA
scatter_distress,Non-FASt,1.0,3.3333333333333335,0.774612275370895,NA,NA,NA,NA
scatter_distress,Non-FASt,5.0,4.166666666666667,0.515829761365156,NA,NA,NA,NA
scatter_distress,Non-FASt,4.0,4.666666666666667,0.563536144250234,NA,NA,NA,NA
scatter_distress,FASt,30.0,4.833333333333333,1.75409044453657,NA,NA,NA,NA
scatter_distress,FASt,25.0,5.25,1.78036186750149,NA,NA,NA,NA
scatter_distress,Non-FASt,6.0,3.8333333333333335,0.626952800768725,NA,NA,NA,NA
scatter_distress,FASt,26.0,4.0,1.74295498869995,NA,NA,NA,NA
scatter_distress,Non-FASt,1.0,4.166666666666667,0.565651804609152,NA,NA,NA,NA
scatter_distress,Non-FASt,10.0,5.2,0.566095655045722,NA,NA,NA,NA
scatter_distress,FASt,29.0,1.3333333333333333,1.67025411166697,NA,NA,NA,NA
scatter_distress,Non-FASt,6.0,2.5,0.715821032548718,NA,NA,NA,NA
scatter_distress,Non-FASt,0.0,2.5,0.554778482959253,NA,NA,NA,NA
scatter_distress,Non-FASt,8.0,4.333333333333333,0.724394518596477,NA,NA,NA,NA
scatter_distress,FASt,27.0,3.6666666666666665,1.74836521456753,NA,NA,NA,NA
scatter_distress,Non-FASt,3.0,4.0,0.554285563747807,NA,NA,NA,NA
scatter_distress,Non-FASt,1.0,3.8333333333333335,0.870606134664487,NA,NA,NA,NA
scatter_distress,Non-FASt,2.0,4.166666666666667,0.64255283951323,NA,NA,NA,NA
scatter_distress,FASt,58.0,2.8333333333333335,1.9053030903406,NA,NA,NA,NA
scatter_distress,FASt,17.0,5.5,1.9514720711852,NA,NA,NA,NA
scatter_distress,FASt,37.0,6.0,1.95296938868648,NA,NA,NA,NA
scatter_distress,Non-FASt,4.0,4.166666666666667,0.701032285257803,NA,NA,NA,NA
scatter_distress,Non-FASt,0.0,5.333333333333333,0.779950840854748,NA,NA,NA,NA
scatter_distress,Non-FASt,4.0,4.333333333333333,0.577188873884141,NA,NA,NA,NA
scatter_distress,Non-FASt,0.0,3.6666666666666665,0.714533661143445,NA,NA,NA,NA
scatter_distress,FASt,41.0,1.6,1.66371006091995,NA,NA,NA,NA
scatter_distress,Non-FASt,7.0,5.166666666666667,0.512806519207434,NA,NA,NA,NA
scatter_distress,Non-FASt,11.0,2.8333333333333335,0.637767312880786,NA,NA,NA,NA
scatter_distress,Non-FASt,10.0,2.6666666666666665,0.601463060118575,NA,NA,NA,NA
scatter_distress,Non-FASt,4.0,3.0,0.703749238369346,NA,NA,NA,NA
scatter_distress,Non-FASt,10.0,5.0,0.700777600670151,NA,NA,NA,NA
scatter_distress,Non-FASt,0.0,4.0,0.714680576739813,NA,NA,NA,NA
scatter_distress,FASt,33.0,3.8333333333333335,1.67670782877515,NA,NA,NA,NA
scatter_distress,Non-FASt,9.0,3.5,0.807285357663608,NA,NA,NA,NA
scatter_distress,FASt,32.0,3.1666666666666665,1.91288455427204,NA,NA,NA,NA
scatter_distress,Non-FASt,6.0,4.5,0.619437964875231,NA,NA,NA,NA
scatter_distress,Non-FASt,4.0,4.4,0.531995110646778,NA,NA,NA,NA
scatter_distress,Non-FASt,4.0,4.0,0.8318483926248,NA,NA,NA,NA
scatter_distress,FASt,17.0,4.2,1.93856793994656,NA,NA,NA,NA
scatter_distress,FASt,14.0,2.3333333333333335,1.89163778939076,NA,NA,NA,NA
scatter_distress,Non-FASt,11.0,3.1666666666666665,0.548916994521159,NA,NA,NA,NA
scatter_distress,Non-FASt,8.0,3.6666666666666665,0.99063113197626,NA,NA,NA,NA
scatter_distress,FASt,17.0,4.0,1.97765708824697,NA,NA,NA,NA
scatter_distress,Non-FASt,6.0,4.0,0.518429462686432,NA,NA,NA,NA
scatter_distress,Non-FASt,0.0,4.25,0.548376235122605,NA,NA,NA,NA
scatter_distress,Non-FASt,2.0,3.6666666666666665,0.603243553314903,NA,NA,NA,NA
scatter_distress,Non-FASt,1.0,4.0,0.595545654888372,NA,NA,NA,NA
scatter_distress,FASt,28.0,4.0,1.98219667885463,NA,NA,NA,NA
scatter_distress,Non-FASt,1.0,3.3333333333333335,0.692527033354791,NA,NA,NA,NA
scatter_distress,FASt,14.0,4.666666666666667,1.94823550823372,NA,NA,NA,NA
scatter_distress,Non-FASt,0.0,2.8333333333333335,0.577571864958445,NA,NA,NA,NA
scatter_distress,FASt,16.0,2.2,1.93707450782457,NA,NA,NA,NA
scatter_distress,Non-FASt,1.0,4.5,0.599369943504947,NA,NA,NA,NA
scatter_distress,Non-FASt,11.0,3.5,0.812095836713032,NA,NA,NA,NA
scatter_distress,Non-FASt,3.0,4.0,0.752097126907495,NA,NA,NA,NA
scatter_distress,Non-FASt,4.0,2.6666666666666665,0.672158607694568,NA,NA,NA,NA
scatter_distress,FASt,28.0,3.4,1.91568908548835,NA,NA,NA,NA
scatter_distress,FASt,44.0,1.0,1.94624579102336,NA,NA,NA,NA
scatter_distress,FASt,40.0,4.4,1.69611177265673,NA,NA,NA,NA
scatter_distress,Non-FASt,4.0,3.8333333333333335,0.612366356773323,NA,NA,NA,NA
scatter_distress,Non-FASt,8.0,3.1666666666666665,0.65466255159781,NA,NA,NA,NA
scatter_distress,Non-FASt,10.0,4.333333333333333,0.625361020966415,NA,NA,NA,NA
scatter_distress,Non-FASt,8.0,4.166666666666667,0.534332088872624,NA,NA,NA,NA
scatter_distress,FASt,20.0,3.0,1.95027374611203,NA,NA,NA,NA
scatter_distress,Non-FASt,9.0,4.666666666666667,0.684043031531081,NA,NA,NA,NA
scatter_distress,Non-FASt,8.0,4.8,0.644899876514632,NA,NA,NA,NA
scatter_distress,Non-FASt,3.0,3.0,0.776588704481588,NA,NA,NA,NA
