"cohort","hgrades","hgrades_c","Cgrades","bparented","bparented_c","pell","hapcl","hprecalc13","hchallenge","hchallenge_c","cSFcareer","cSFcareer_c","firstgen","re_all","living18","sex","StemMaj","trnsfr_cr","x_FASt","credit_dose","credit_dose_c","XZ_c","r","r_minus","r_plus","sbmyself","sbvalued","sbcommunity","pgthink","pganalyze","pgwork","pgvalues","pgprobsolve","SEwellness","SEnonacad","SEactivities","SEacademic","SEdiverse","evalexp","sameinst","MHWdacad","MHWdlonely","MHWdmental","MHWdexhaust","MHWdsleep","MHWdfinancial","QIstudent","QIadvisor","QIfaculty","QIstaff","QIadmin","SFcareer","SFotherwork","SFdiscuss","SFperform","id","DE_group_temp","hdc17","DC_student","archetype_id","archetype_name","credit_band"
0,6,-0.5266,6,5,-1.0654,0,1,0,2,-2.476,2,-0.2938,0,"Asian","With family (commuting)","Female",0,48,1,3.6,2.96602,2.96602,-10,-1.5,-0.5,2,3,3,3,2,3,2,2,3,2,2,2,2,3,4,5,5,5,5,5,6,5,5,4,4,4,2,1,3,1,4523,2,5,1,3,"Asian High-Pressure Achiever","FASt_12plus"
0,6,-0.5266,7,5,-1.0654,1,1,0,4,-0.476,2,-0.2938,0,"Hispanic/Latino","On-campus (residence hall)","Female",0,27,1,1.5,0.866019999999995,0.866019999999995,-6,-1.1,-0.1,4,3,3,3,3,4,4,3,3,4,2,3,3,3,3,4,3,4,4,3,3,6,6,6,6,6,2,3,2,3,4524,2,5,1,9,"Hispanic On-Campus Transitioner","FASt_12plus"
1,7,0.4734,7,6,-0.0654000000000003,1,0,1,4,-0.476,3,0.7062,0,"Hispanic/Latino","With family (commuting)","Female",0,11,0,-0.1,-0.733980000000005,0,29,2.4,3.4,2,2,2,3,2,2,2,3,3,3,4,3,2,3,3,3,3,4,3,3,3,6,6,NA,6,6,3,1,2,3,4525,1,1,0,1,"Latina Commuter Caretaker","non_FASt_1_11"
1,8,1.4734,7,7,0.9346,0,1,0,4,-0.476,3,0.7062,0,"Asian","With family (commuting)","Male",0,9,0,-0.3,-0.933980000000004,0,-2,-0.7,0.3,2,3,2,3,4,3,3,2,4,4,4,4,4,3,3,4,4,NA,4,3,NA,6,6,6,6,7,3,3,1,3,4526,1,2,1,3,"Asian High-Pressure Achiever","non_FASt_1_11"
1,7,0.4734,7,5,-1.0654,1,0,1,2,-2.476,3,0.7062,1,"White","Off-campus (rent/apartment)","Female",1,9,0,-0.3,-0.933980000000004,0,19,1.4,2.4,2,2,2,3,2,2,3,2,3,3,3,3,3,3,3,3,4,4,3,3,4,6,6,6,6,6,3,3,2,2,4527,1,2,1,7,"White Off-Campus Working","non_FASt_1_11"
1,8,1.4734,7,6,-0.0654000000000003,0,0,1,4,-0.476,2,-0.2938,1,"Hispanic/Latino","On-campus (residence hall)","Male",0,4,0,-0.8,-1.43398,0,15,1,2,3,2,2,4,4,4,4,4,3,2,3,3,3,4,3,5,6,6,5,6,5,5,6,5,4,4,2,2,1,2,4528,1,1,0,9,"Hispanic On-Campus Transitioner","non_FASt_1_11"
1,6,-0.5266,7,7,0.9346,1,0,0,5,0.524,4,1.7062,1,"Other/Multiracial/Unknown","With family (commuting)","Male",0,13,1,0.1,-0.533980000000005,-0.533980000000005,11,0.6,1.6,2,3,3,3,2,3,3,3,2,2,2,2,2,2,2,3,2,2,2,2,2,5,6,5,5,5,4,3,4,1,4529,2,6,1,8,"Multiracial Bridge-Builder","FASt_12plus"
1,7,0.4734,7,7,0.9346,0,0,0,3,-1.476,4,1.7062,1,"Hispanic/Latino","With family (commuting)","Female",0,24,1,1.2,0.566019999999995,0.566019999999995,34,2.9,3.9,1,2,2,3,2,3,2,2,2,3,3,3,3,3,3,5,5,5,5,4,4,4,4,4,4,4,4,2,2,2,4530,2,5,1,1,"Latina Commuter Caretaker","FASt_12plus"
0,8,1.4734,7,6,-0.0654000000000003,0,0,1,4,-0.476,3,0.7062,1,"Black/African American","On-campus (residence hall)","Female",0,8,0,-0.4,-1.03398,0,-6,-1.1,-0.1,2,1,2,2,3,2,3,2,2,2,3,3,3,2,2,5,5,5,4,NA,5,5,5,4,5,4,3,3,2,2,4531,1,2,1,5,"Black Campus Connector","non_FASt_1_11"
0,7,0.4734,7,8,1.9346,1,0,1,7,2.524,2,-0.2938,0,"Asian","With family (commuting)","Female",1,33,1,2.1,1.46602,1.46602,7,0.2,1.2,1,1,2,4,3,3,3,4,4,3,3,3,4,3,3,5,4,5,4,4,5,5,5,4,4,4,2,3,3,2,4532,2,4,1,3,"Asian High-Pressure Achiever","FASt_12plus"
1,7,0.4734,7,6,-0.0654000000000003,0,0,0,4,-0.476,2,-0.2938,1,"Hispanic/Latino","On-campus (residence hall)","Female",0,10,0,-0.2,-0.833980000000005,0,16,1.1,2.1,2,2,2,2,2,2,2,3,3,3,2,3,3,3,2,3,3,3,3,3,2,6,5,5,5,5,2,2,2,1,4533,1,1,0,9,"Hispanic On-Campus Transitioner","non_FASt_1_11"
1,7,0.4734,7,5,-1.0654,1,0,0,5,0.524,2,-0.2938,0,"Asian","Off-campus (rent/apartment)","Male",0,5,0,-0.7,-1.33398,0,12,0.7,1.7,3,3,2,2,2,2,2,2,2,1,2,2,1,2,2,5,4,4,5,5,5,3,4,3,3,3,2,2,4,3,4534,1,2,1,4,"Asian First-Gen Navigator","non_FASt_1_11"
0,7,0.4734,7,6,-0.0654000000000003,0,0,0,5,0.524,2,-0.2938,1,"Hispanic/Latino","With family (commuting)","Female",1,9,0,-0.3,-0.933980000000004,0,23,1.8,2.8,3,3,3,4,3,4,3,3,3,3,2,3,3,3,3,4,4,4,4,4,5,NA,5,4,5,5,2,1,3,2,4535,1,1,0,1,"Latina Commuter Caretaker","non_FASt_1_11"
1,8,1.4734,7,7,0.9346,1,0,0,4,-0.476,4,1.7062,1,"Other/Multiracial/Unknown","On-campus (residence hall)","Male",0,26,1,1.4,0.766019999999995,0.766019999999995,18,1.3,2.3,2,2,2,3,2,3,2,2,4,4,3,3,4,3,3,3,3,3,3,3,2,4,5,4,3,4,4,1,2,1,4536,2,7,1,8,"Multiracial Bridge-Builder","FASt_12plus"
1,8,1.4734,7,6,-0.0654000000000003,0,1,0,3,-1.476,1,-1.2938,0,"Hispanic/Latino","Off-campus (rent/apartment)","Male",0,9,0,-0.3,-0.933980000000004,0,-12,-1.7,-0.7,3,2,2,4,4,4,4,4,2,2,2,3,3,3,3,4,5,5,5,5,4,5,5,5,5,5,1,3,2,1,4537,1,2,1,2,"Latino Off-Campus Working","non_FASt_1_11"
1,8,1.4734,7,5,-1.0654,0,1,0,5,0.524,1,-1.2938,0,"White","On-campus (residence hall)","Female",0,30,1,1.8,1.16602,1.16602,-7,-1.2,-0.2,4,4,4,3,3,3,3,3,4,4,4,4,4,4,4,3,3,2,2,3,NA,5,6,NA,6,6,1,2,2,3,4538,2,5,1,6,"White Residential Traditional","FASt_12plus"
0,8,1.4734,7,6,-0.0654000000000003,0,1,0,4,-0.476,1,-1.2938,0,"White","On-campus (residence hall)","Male",1,3,0,-0.9,-1.53398,0,-8,-1.3,-0.3,4,4,4,3,4,4,3,3,3,3,3,3,4,3,3,3,3,3,3,3,4,6,6,6,6,5,1,1,3,3,4539,1,3,1,6,"White Residential Traditional","non_FASt_1_11"
1,6,-0.5266,7,8,1.9346,1,1,0,4,-0.476,1,-1.2938,0,"Hispanic/Latino","On-campus (residence hall)","Male",0,3,0,-0.9,-1.53398,0,32,2.7,3.7,2,2,2,3,3,3,3,3,3,4,2,3,3,2,2,4,4,5,4,5,4,6,6,5,5,5,1,2,1,1,4540,1,2,1,9,"Hispanic On-Campus Transitioner","non_FASt_1_11"
0,7,0.4734,7,5,-1.0654,0,1,1,3,-1.476,3,0.7062,0,"Asian","With family (commuting)","Male",1,49,1,3.7,3.06602,3.06602,26,2.1,3.1,2,2,2,3,3,3,3,4,4,3,4,4,4,3,3,NA,4,3,3,3,3,6,5,5,NA,5,3,1,1,4,4541,2,7,1,3,"Asian High-Pressure Achiever","FASt_12plus"
0,7,0.4734,7,8,1.9346,1,0,0,4,-0.476,1,-1.2938,1,"White","With family (commuting)","Female",0,2,0,-1,-1.63398,0,23,1.8,2.8,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,4,3,3,4,4,3,6,NA,6,5,6,1,2,3,3,4542,1,3,1,11,"White Rural First-Gen","non_FASt_1_11"
1,7,0.4734,7,5,-1.0654,1,0,1,3,-1.476,2,-0.2938,0,"Hispanic/Latino","On-campus (residence hall)","Female",1,29,1,1.7,1.06602,1.06602,13,0.8,1.8,3,3,3,4,4,4,4,4,3,3,4,3,3,3,3,NA,4,4,4,4,4,7,7,7,6,7,2,2,1,3,4543,2,7,1,9,"Hispanic On-Campus Transitioner","FASt_12plus"
1,7,0.4734,7,5,-1.0654,0,0,0,2,-2.476,2,-0.2938,0,"Hispanic/Latino","On-campus (residence hall)","Male",0,16,1,0.4,-0.233980000000005,-0.233980000000005,4,-0.1,0.9,3,3,2,3,3,3,3,3,3,3,2,3,3,3,3,4,4,4,4,3,3,5,5,5,5,4,2,1,3,2,4544,2,4,1,9,"Hispanic On-Campus Transitioner","FASt_12plus"
1,6,-0.5266,7,5,-1.0654,1,0,0,5,0.524,3,0.7062,0,"Hispanic/Latino","With family (commuting)","Female",0,8,0,-0.4,-1.03398,0,30,2.5,3.5,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,4,4,4,4,4,4,5,5,5,5,5,3,1,1,1,4545,1,1,0,1,"Latina Commuter Caretaker","non_FASt_1_11"
0,7,0.4734,7,6,-0.0654000000000003,0,1,0,4,-0.476,2,-0.2938,0,"Hispanic/Latino","With family (commuting)","Female",1,26,1,1.4,0.766019999999995,0.766019999999995,31,2.6,3.6,2,2,2,3,2,3,3,3,2,2,1,2,2,3,3,6,5,6,6,6,6,3,2,3,3,NA,2,3,2,1,4546,2,4,1,1,"Latina Commuter Caretaker","FASt_12plus"
0,7,0.4734,7,7,0.9346,1,1,0,4,-0.476,2,-0.2938,0,"White","Off-campus (rent/apartment)","Female",0,47,1,3.5,2.86602,2.86602,-9,-1.4,-0.4,3,3,2,2,3,2,3,3,1,1,1,1,1,2,2,4,5,5,4,4,4,4,4,4,4,3,2,1,1,3,4547,2,5,1,13,"White Working-Class Striver","FASt_12plus"
0,8,1.4734,7,6,-0.0654000000000003,0,1,0,2,-2.476,2,-0.2938,1,"White","With family (commuting)","Male",0,25,1,1.3,0.666019999999996,0.666019999999996,-11,-1.6,-0.6,3,3,3,4,3,3,3,3,4,4,4,4,4,4,3,1,1,1,2,1,1,5,5,5,5,5,2,2,3,3,4548,2,7,1,10,"Continuing-Gen Cruiser","FASt_12plus"
0,6,-0.5266,6,6,-0.0654000000000003,0,1,0,3,-1.476,2,-0.2938,0,"Hispanic/Latino","Off-campus (rent/apartment)","Male",0,6,0,-0.6,-1.23398,0,6,0.1,1.1,2,2,2,3,3,4,3,3,3,2,3,3,2,3,3,4,4,4,4,5,4,5,5,6,5,5,2,2,4,2,4549,1,2,1,2,"Latino Off-Campus Working","non_FASt_1_11"
1,7,0.4734,6,8,1.9346,0,1,0,5,0.524,3,0.7062,0,"Other/Multiracial/Unknown","With family (commuting)","Male",1,43,1,3.1,2.46602,2.46602,-8,-1.3,-0.3,2,3,2,3,3,3,3,3,2,3,3,2,3,3,3,2,3,3,2,2,3,4,4,4,4,4,3,2,1,3,4550,2,7,1,8,"Multiracial Bridge-Builder","FASt_12plus"
1,8,1.4734,7,6,-0.0654000000000003,0,0,1,6,1.524,2,-0.2938,1,"Hispanic/Latino","With family (commuting)","Female",0,21,1,0.9,0.266019999999995,0.266019999999995,31,2.6,3.6,2,3,3,3,4,3,2,3,3,3,3,3,3,4,3,4,4,4,3,4,4,4,4,4,4,5,2,2,2,2,4551,2,4,1,1,"Latina Commuter Caretaker","FASt_12plus"
0,7,0.4734,6,6,-0.0654000000000003,1,1,0,5,0.524,3,0.7062,1,"White","Off-campus (rent/apartment)","Male",0,31,1,1.9,1.26602,1.26602,9,0.4,1.4,2,2,2,1,1,1,1,1,2,3,2,3,3,2,2,2,3,2,2,2,3,5,4,4,4,NA,3,3,3,1,4552,2,7,1,13,"White Working-Class Striver","FASt_12plus"
0,8,1.4734,7,6,-0.0654000000000003,1,0,1,6,1.524,3,0.7062,0,"Asian","With family (commuting)","Female",0,7,0,-0.5,-1.13398,0,13,0.8,1.8,2,2,2,2,2,3,2,3,2,2,2,3,2,4,4,2,1,2,2,1,1,NA,5,5,5,5,3,1,1,4,4553,1,1,0,10,"Continuing-Gen Cruiser","non_FASt_1_11"
1,5,-1.5266,6,7,0.9346,0,0,0,7,2.524,2,-0.2938,1,"Black/African American","On-campus (residence hall)","Female",0,11,0,-0.1,-0.733980000000005,0,28,2.3,3.3,2,3,2,3,3,3,3,4,3,3,2,3,2,4,3,2,2,NA,2,2,2,5,4,4,5,4,2,1,1,4,4554,1,1,0,5,"Black Campus Connector","non_FASt_1_11"
1,7,0.4734,7,6,-0.0654000000000003,0,0,1,4,-0.476,4,1.7062,0,"White","Off-campus (rent/apartment)","Female",0,49,1,3.7,3.06602,3.06602,-15,-2,-1,2,2,3,2,2,3,1,2,1,1,1,1,2,2,2,4,4,3,4,4,4,4,5,5,5,5,4,3,1,1,4555,2,5,1,13,"White Working-Class Striver","FASt_12plus"
1,7,0.4734,7,6,-0.0654000000000003,1,0,0,3,-1.476,2,-0.2938,0,"Hispanic/Latino","With family (commuting)","Female",1,19,1,0.7,0.0660199999999954,0.0660199999999954,-4,-0.9,0.1,2,2,2,3,2,2,3,2,3,4,3,3,3,2,2,4,4,4,4,4,4,4,5,4,4,5,2,2,1,3,4556,2,6,1,1,"Latina Commuter Caretaker","FASt_12plus"
1,8,1.4734,7,6,-0.0654000000000003,1,0,0,3,-1.476,3,0.7062,0,"Hispanic/Latino","On-campus (residence hall)","Female",0,26,1,1.4,0.766019999999995,0.766019999999995,18,1.3,2.3,3,3,3,4,4,4,4,4,4,4,3,4,4,3,3,4,4,4,4,4,4,6,6,6,7,6,3,3,1,1,4557,2,5,1,9,"Hispanic On-Campus Transitioner","FASt_12plus"
1,5,-1.5266,6,6,-0.0654000000000003,0,0,1,5,0.524,3,0.7062,1,"Hispanic/Latino","On-campus (residence hall)","Male",0,11,0,-0.1,-0.733980000000005,0,-15,-2,-1,3,2,2,2,2,2,2,2,3,3,3,3,3,4,4,3,2,2,2,2,3,4,5,5,5,5,3,3,3,2,4558,1,1,0,9,"Hispanic On-Campus Transitioner","non_FASt_1_11"
1,6,-0.5266,7,7,0.9346,0,1,1,5,0.524,3,0.7062,1,"Asian","With family (commuting)","Male",0,37,1,2.5,1.86602,1.86602,28,2.3,3.3,2,2,1,4,4,4,4,4,3,3,2,3,3,3,3,3,4,4,4,4,3,4,5,5,5,5,3,1,2,1,4559,2,5,1,3,"Asian High-Pressure Achiever","FASt_12plus"
0,7,0.4734,7,7,0.9346,0,0,1,5,0.524,2,-0.2938,0,"White","Off-campus (rent/apartment)","Male",0,9,0,-0.3,-0.933980000000004,0,17,1.2,2.2,3,3,2,2,3,2,2,3,2,3,3,2,2,2,2,3,3,3,4,NA,NA,6,6,6,6,5,2,2,3,3,4560,1,2,1,7,"White Off-Campus Working","non_FASt_1_11"
1,7,0.4734,7,8,1.9346,0,0,0,3,-1.476,3,0.7062,1,"White","With family (commuting)","Male",1,24,1,1.2,0.566019999999995,0.566019999999995,20,1.5,2.5,3,3,4,3,3,3,3,3,4,4,3,3,3,3,3,3,3,3,3,3,3,7,6,6,6,7,3,2,3,1,4561,2,5,1,10,"Continuing-Gen Cruiser","FASt_12plus"
0,8,1.4734,7,5,-1.0654,1,0,1,1,-3.476,2,-0.2938,0,"Asian","Off-campus (rent/apartment)","Male",0,2,0,-1,-1.63398,0,27,2.2,3.2,3,2,3,3,2,2,3,3,2,2,3,2,2,3,2,3,5,5,5,4,5,5,5,5,4,6,2,3,2,3,4562,1,3,1,4,"Asian First-Gen Navigator","non_FASt_1_11"
0,7,0.4734,7,6,-0.0654000000000003,0,0,1,3,-1.476,3,0.7062,0,"Asian","With family (commuting)","Female",0,10,0,-0.2,-0.833980000000005,0,-12,-1.7,-0.7,2,1,1,4,3,4,3,3,3,3,3,3,4,3,3,4,4,4,4,4,5,2,3,3,3,3,3,1,1,2,4563,1,1,0,3,"Asian High-Pressure Achiever","non_FASt_1_11"
0,5,-1.5266,7,6,-0.0654000000000003,1,1,0,6,1.524,4,1.7062,0,"Hispanic/Latino","With family (commuting)","Female",1,3,0,-0.9,-1.53398,0,23,1.8,2.8,3,2,2,3,3,2,3,3,3,2,2,3,3,3,2,4,4,4,4,4,4,NA,5,5,5,5,4,1,1,1,4564,1,2,1,1,"Latina Commuter Caretaker","non_FASt_1_11"
0,6,-0.5266,7,6,-0.0654000000000003,0,0,0,6,1.524,2,-0.2938,1,"Hispanic/Latino","With family (commuting)","Female",0,27,1,1.5,0.866019999999995,0.866019999999995,4,-0.1,0.9,1,1,1,2,2,1,3,3,3,3,4,3,4,3,3,5,4,4,4,5,3,NA,3,3,3,4,2,3,2,2,4565,2,4,1,1,"Latina Commuter Caretaker","FASt_12plus"
1,6,-0.5266,6,5,-1.0654,0,1,0,6,1.524,2,-0.2938,0,"Asian","With family (commuting)","Female",1,47,1,3.5,2.86602,2.86602,31,2.6,3.6,3,3,3,4,3,4,3,4,4,4,4,4,4,3,3,4,4,4,4,NA,4,5,5,5,6,5,2,2,3,2,4566,2,7,1,3,"Asian High-Pressure Achiever","FASt_12plus"
0,6,-0.5266,7,5,-1.0654,0,0,1,3,-1.476,1,-1.2938,0,"White","Off-campus (rent/apartment)","Male",0,11,0,-0.1,-0.733980000000005,0,33,2.8,3.8,2,2,2,1,2,2,1,2,3,2,2,2,2,2,3,3,4,3,3,4,3,4,4,3,3,3,1,2,3,2,4567,1,2,1,13,"White Working-Class Striver","non_FASt_1_11"
1,6,-0.5266,7,7,0.9346,0,0,0,4,-0.476,1,-1.2938,1,"Hispanic/Latino","With family (commuting)","Female",0,5,0,-0.7,-1.33398,0,-3,-0.8,0.2,4,4,3,2,2,2,3,3,3,3,2,2,2,3,3,5,5,5,5,5,5,6,6,6,6,5,1,4,2,1,4568,1,3,1,1,"Latina Commuter Caretaker","non_FASt_1_11"
1,5,-1.5266,6,5,-1.0654,0,0,1,6,1.524,2,-0.2938,1,"Hispanic/Latino","With family (commuting)","Female",0,9,0,-0.3,-0.933980000000004,0,27,2.2,3.2,2,2,2,2,3,3,2,2,3,3,3,2,2,3,3,4,5,NA,4,4,4,3,3,4,3,NA,2,2,2,3,4569,1,2,1,1,"Latina Commuter Caretaker","non_FASt_1_11"
1,7,0.4734,7,5,-1.0654,0,0,0,7,2.524,2,-0.2938,1,"Hispanic/Latino","Off-campus (rent/apartment)","Male",0,36,1,2.4,1.76602,1.76602,1,-0.4,0.6,3,3,3,2,2,2,2,2,1,1,1,1,1,3,3,4,4,4,4,3,5,5,5,4,5,5,2,2,2,1,4570,2,5,1,2,"Latino Off-Campus Working","FASt_12plus"
1,7,0.4734,6,6,-0.0654000000000003,0,0,0,6,1.524,3,0.7062,0,"Other/Multiracial/Unknown","With family (commuting)","Male",1,36,1,2.4,1.76602,1.76602,-5,-1,0,4,4,4,3,3,3,3,3,3,3,3,4,2,3,3,2,3,2,2,2,1,6,7,7,7,7,3,2,3,4,4571,2,7,1,10,"Continuing-Gen Cruiser","FASt_12plus"
1,6,-0.5266,7,6,-0.0654000000000003,0,0,1,5,0.524,2,-0.2938,1,"White","Off-campus (rent/apartment)","Male",1,9,0,-0.3,-0.933980000000004,0,14,0.9,1.9,2,3,2,3,2,3,4,3,3,3,3,3,3,3,2,4,4,4,4,4,4,5,5,4,5,NA,2,3,2,2,4572,1,2,1,7,"White Off-Campus Working","non_FASt_1_11"
0,8,1.4734,7,5,-1.0654,0,0,0,2,-2.476,2,-0.2938,1,"Hispanic/Latino","Off-campus (rent/apartment)","Male",0,60,1,4.8,4.16602,4.16602,-13,-1.8,-0.8,3,3,3,4,4,4,4,3,3,4,3,3,3,2,2,3,3,2,3,3,4,3,3,3,4,3,2,2,3,3,4573,2,5,1,2,"Latino Off-Campus Working","FASt_12plus"
1,5,-1.5266,7,6,-0.0654000000000003,0,0,1,5,0.524,1,-1.2938,1,"Other/Multiracial/Unknown","Off-campus (rent/apartment)","Male",0,32,1,2,1.36602,1.36602,21,1.6,2.6,2,2,2,2,2,2,1,1,1,1,2,1,2,3,3,3,3,3,2,3,4,NA,6,6,6,6,1,2,2,2,4574,2,6,1,8,"Multiracial Bridge-Builder","FASt_12plus"
1,5,-1.5266,6,6,-0.0654000000000003,0,0,1,6,1.524,2,-0.2938,1,"White","With family (commuting)","Female",0,6,0,-0.6,-1.23398,0,-11,-1.6,-0.6,3,4,3,2,2,2,3,2,2,2,2,2,2,3,2,5,5,5,5,5,5,4,3,3,NA,4,2,3,3,1,4575,1,2,1,11,"White Rural First-Gen","non_FASt_1_11"
0,7,0.4734,6,5,-1.0654,0,0,0,3,-1.476,3,0.7062,1,"Other/Multiracial/Unknown","With family (commuting)","Female",0,1,0,-1.1,-1.73398,0,20,1.5,2.5,2,3,3,3,4,3,3,4,3,3,3,4,4,3,2,2,2,2,2,1,2,5,6,5,4,5,3,3,3,2,4576,1,3,1,8,"Multiracial Bridge-Builder","non_FASt_1_11"
1,7,0.4734,7,8,1.9346,0,1,0,5,0.524,2,-0.2938,0,"Asian","With family (commuting)","Male",0,0,0,-1.2,-1.83398,0,-7,-1.2,-0.2,2,2,1,2,2,3,2,4,2,2,1,2,1,3,3,4,4,4,4,3,4,4,NA,4,4,3,2,3,2,2,4577,0,3,1,3,"Asian High-Pressure Achiever","non_DE"
0,6,-0.5266,7,7,0.9346,0,0,0,5,0.524,2,-0.2938,0,"Hispanic/Latino","On-campus (residence hall)","Male",1,21,1,0.9,0.266019999999995,0.266019999999995,14,0.9,1.9,4,3,3,2,2,3,3,3,4,4,3,3,3,4,4,2,2,3,2,2,1,5,5,5,5,5,2,2,1,2,4578,2,6,1,9,"Hispanic On-Campus Transitioner","FASt_12plus"
1,5,-1.5266,7,5,-1.0654,1,0,0,5,0.524,3,0.7062,0,"Hispanic/Latino","On-campus (residence hall)","Male",0,9,0,-0.3,-0.933980000000004,0,-12,-1.7,-0.7,2,3,3,3,3,3,3,3,2,3,2,4,3,3,3,2,3,3,3,3,3,6,5,5,6,NA,3,3,2,3,4579,1,2,1,9,"Hispanic On-Campus Transitioner","non_FASt_1_11"
0,5,-1.5266,5,8,1.9346,1,0,1,4,-0.476,3,0.7062,1,"White","With family (commuting)","Female",0,8,0,-0.4,-1.03398,0,-7,-1.2,-0.2,2,3,2,3,3,3,3,3,2,2,2,3,2,2,1,4,4,3,3,3,3,4,NA,4,4,4,3,2,4,3,4580,1,3,1,11,"White Rural First-Gen","non_FASt_1_11"
0,8,1.4734,6,5,-1.0654,0,1,0,4,-0.476,3,0.7062,1,"Hispanic/Latino","Off-campus (rent/apartment)","Male",1,53,1,4.1,3.46602,3.46602,-6,-1.1,-0.1,2,2,2,3,3,3,3,2,2,2,2,2,1,3,3,3,3,NA,3,3,NA,NA,5,5,4,4,3,3,2,2,4581,2,4,1,2,"Latino Off-Campus Working","FASt_12plus"
0,5,-1.5266,7,6,-0.0654000000000003,1,0,0,2,-2.476,3,0.7062,0,"Hispanic/Latino","With family (commuting)","Female",0,20,1,0.8,0.166019999999996,0.166019999999996,16,1.1,2.1,2,2,3,2,3,3,2,2,3,3,3,3,2,2,2,5,NA,5,5,5,6,4,4,4,4,NA,3,1,3,2,4582,2,5,1,1,"Latina Commuter Caretaker","FASt_12plus"
0,5,-1.5266,7,7,0.9346,1,0,0,5,0.524,3,0.7062,0,"Other/Multiracial/Unknown","With family (commuting)","Female",0,8,0,-0.4,-1.03398,0,24,1.9,2.9,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,2,3,4,4,5,5,4,3,3,2,2,4583,1,1,0,8,"Multiracial Bridge-Builder","non_FASt_1_11"
0,7,0.4734,7,5,-1.0654,0,1,1,7,2.524,1,-1.2938,0,"Asian","With family (commuting)","Female",1,49,1,3.7,3.06602,3.06602,-9,-1.4,-0.4,2,2,2,3,3,3,3,3,4,4,3,4,3,3,2,5,NA,4,4,4,5,5,4,4,4,5,1,2,1,1,4584,2,6,1,3,"Asian High-Pressure Achiever","FASt_12plus"
1,6,-0.5266,7,7,0.9346,0,0,1,4,-0.476,2,-0.2938,1,"White","Off-campus (rent/apartment)","Female",0,6,0,-0.6,-1.23398,0,-13,-1.8,-0.8,3,3,3,3,3,3,3,4,3,2,2,2,3,2,2,4,4,4,4,5,4,5,5,5,5,6,2,2,2,2,4585,1,1,0,7,"White Off-Campus Working","non_FASt_1_11"
0,8,1.4734,7,8,1.9346,1,0,1,5,0.524,1,-1.2938,0,"Asian","With family (commuting)","Male",0,11,0,-0.1,-0.733980000000005,0,1,-0.4,0.6,2,2,2,2,3,2,2,2,3,2,3,3,3,3,3,5,NA,5,5,5,6,6,5,5,5,5,1,1,1,3,4586,1,2,1,3,"Asian High-Pressure Achiever","non_FASt_1_11"
1,6,-0.5266,6,7,0.9346,0,1,1,6,1.524,3,0.7062,0,"Asian","With family (commuting)","Male",0,60,1,4.8,4.16602,4.16602,30,2.5,3.5,2,2,2,3,4,4,4,4,3,3,3,3,3,3,3,4,NA,3,4,5,4,5,5,4,NA,5,3,3,2,1,4587,2,5,1,3,"Asian High-Pressure Achiever","FASt_12plus"
0,5,-1.5266,7,5,-1.0654,0,0,1,4,-0.476,2,-0.2938,1,"Hispanic/Latino","Off-campus (rent/apartment)","Male",0,11,0,-0.1,-0.733980000000005,0,23,1.8,2.8,3,3,3,3,3,3,3,3,2,2,2,2,2,3,3,4,3,4,4,3,3,3,3,3,3,3,2,2,2,2,4588,1,3,1,2,"Latino Off-Campus Working","non_FASt_1_11"
0,6,-0.5266,6,6,-0.0654000000000003,1,0,1,6,1.524,3,0.7062,0,"White","Off-campus (rent/apartment)","Male",0,9,0,-0.3,-0.933980000000004,0,-9,-1.4,-0.4,2,3,3,3,3,3,4,3,1,3,2,2,2,2,2,4,3,4,4,4,3,5,5,6,6,5,3,3,2,1,4589,1,3,1,7,"White Off-Campus Working","non_FASt_1_11"
1,7,0.4734,7,5,-1.0654,1,1,0,7,2.524,2,-0.2938,1,"Hispanic/Latino","With family (commuting)","Female",0,3,0,-0.9,-1.53398,0,15,1,2,3,3,3,2,2,2,3,2,3,3,2,2,2,3,3,4,4,4,3,4,3,4,4,4,4,3,2,3,3,2,4590,1,1,0,1,"Latina Commuter Caretaker","non_FASt_1_11"
1,7,0.4734,7,8,1.9346,0,1,0,4,-0.476,2,-0.2938,0,"Black/African American","On-campus (residence hall)","Female",1,38,1,2.6,1.96602,1.96602,8,0.3,1.3,4,4,4,4,2,2,3,3,3,2,2,3,3,3,3,3,NA,3,3,4,2,4,4,4,4,5,2,2,3,2,4591,2,7,1,5,"Black Campus Connector","FASt_12plus"
0,8,1.4734,7,6,-0.0654000000000003,0,0,0,6,1.524,3,0.7062,0,"Black/African American","On-campus (residence hall)","Female",0,13,1,0.1,-0.533980000000005,-0.533980000000005,6,0.1,1.1,3,3,3,3,4,3,3,4,1,2,2,1,2,3,2,4,5,5,4,4,NA,6,5,5,6,5,3,1,3,2,4592,2,6,1,5,"Black Campus Connector","FASt_12plus"
